,Tweet,toxic,severe_toxic,obscene,threat,insult,identity_hate
222,@kritikalmotion @PUBG Now try it while doing a wheelie!,0.09456256031990051,0.0006699860095977783,0.00960645079612732,0.0006420314311981201,0.011342227458953857,0.0015291869640350342
223,"I get 0 to no viewers when playing cod.. but its the most requested game I'm asked to play with individuals who don't even share or promote the stream.

Like, no... you can't use me carrying your lil team so you can be a glory hound. That's why I do solo's vs squads on PUBG lmao",0.038121044635772705,0.0005024373531341553,0.004483282566070557,0.0004929602146148682,0.004396885633468628,0.0009701550006866455
224,Never played Pubg and Among us 🌚,0.039957016706466675,0.0004735589027404785,0.004611998796463013,0.000459820032119751,0.0041242241859436035,0.0013644397258758545
225,@HeyItsCY3ER @JakeSucky Same as if Doc challenged him to a PUBG 1v1 it doesn't make sense,0.1060459315776825,0.0006839334964752197,0.015957236289978027,0.0005438923835754395,0.0150928795337677,0.0023180246353149414
226,"@NVIDIAGeForce @o_tesseract no loot, no ammo, no clothes in PUBG - swatted a four stack that rolled up and went on for the Dinner with all their loot. #GiftAGamer",0.039454251527786255,0.0005134642124176025,0.005373328924179077,0.0004755854606628418,0.004284262657165527,0.001129448413848877
227,ive started playing pubg again i hate myself,0.698147177696228,0.003310859203338623,0.11542153358459473,0.0037417709827423096,0.12767428159713745,0.009657114744186401
228,PUBG: Passive Undisclosed Boniface Gauntlet,0.0027323663234710693,0.00032079219818115234,0.0008203387260437012,0.00038492679595947266,0.0008362531661987305,0.0004246830940246582
229,"two music shows, the girls begging that damn company to appear on reality shows, two fansigns and one pubg event",0.6241261959075928,0.006433606147766113,0.5003827810287476,0.0018464326858520508,0.09445992112159729,0.003936827182769775
231,RT @Aanonymouse3: Going live soon #gaming #gamer #ps #game #playstation #videogames #playstation5 #games #picoffheday #twitch #memes #likef…,0.003876984119415283,0.00032839179039001465,0.0010244250297546387,0.0003331303596496582,0.0009427368640899658,0.0004528462886810303
232,@MrReckless94 @Xbox Pubg? Really?,0.021589189767837524,0.0004043281078338623,0.002795279026031494,0.0003878176212310791,0.002360820770263672,0.0007444620132446289
234,@dystainak @charlieINTEL Not the greatest fan of what I've saw on cold war but twitch views doesn't define how a game is doing. Pubg has low views but a shit tone of players that still play it &amp; people assume its a dead game. Same goes for a lot of other games some just dont do well in twitch categories,0.22648945450782776,0.0017814040184020996,0.14257362484931946,0.0008799731731414795,0.024605095386505127,0.002066373825073242
235,Going live soon #gaming #gamer #ps #game #playstation #videogames #playstation5 #games #picoffheday #twitch #memes #likeforlike #gamers #4kgaming #coldwar #youtube #gamingcommunity #gta #gamergirl #nintendo #callofduty #pubg #follow #streamer #meme #esports #videogame #like #bhfy,0.007044613361358643,0.0003656744956970215,0.0014845728874206543,0.000324249267578125,0.0013120174407958984,0.0006033778190612793
236,"@FollowDeman @EsportsPUBGM @BlankCasts @maxman30 @JohnAllenCasts @JKaplan @mustachedave @hotjukes PUBG MOBILE
Hi
my account has bannd without any reason knowing I did not violate the company's rules and did not use any hak or other things. Please take the problem as soon. as possible
ID:5261427683
Eemail:mwm8557@gmail.com",0.004593580961227417,0.00032633543014526367,0.0010535717010498047,0.0003535747528076172,0.0009980201721191406,0.00046521425247192383
237,Hey @PUBG @PUBG_US We need squad training mode for team tactics! #pubgesports #pubg,0.005054473876953125,0.00032269954681396484,0.0010861456394195557,0.0003260672092437744,0.0010496675968170166,0.0005045235157012939
238,Drop your pubg Id.,0.8421820402145386,0.006603509187698364,0.315670371055603,0.0025595426559448242,0.3588447570800781,0.032302916049957275
239,"@NVIDIAGeForce two guys ran up on @vegatext and i in PUBG when we had no weapons, so i had pretty much already given up when they downed me. but she ran in against two people without a weapon, downed the first with a super-punch, and fist fought the other guy LMAO #GiftAGamer",0.04704311490058899,0.0006458163261413574,0.0060426294803619385,0.0008765459060668945,0.004596978425979614,0.00130462646484375
240,@NVIDIAGeForce @Zerk_Xo I'm amazed by his ability to continue playing with me even after shooting him while he was down after mistaking him for an enemy in PUBG #GiftAGamer,0.16920945048332214,0.004239082336425781,0.018135666847229004,0.015634000301361084,0.017659127712249756,0.0052118003368377686
242,"@oneplus Here are my estimates for the win

Play PUBG Mobile for 4 hours 17 minutes
Or watch YouTube for 6 hours 44 minutes
Or listen to Spotify for 10 hours 25 minutes 
#OnePlus8T
#15MinuteChallenge",0.0023288726806640625,0.0003148317337036133,0.0008243918418884277,0.00036782026290893555,0.0007777810096740723,0.00041103363037109375
243,RT @tears_rage: @PUBGMOBILE_IN Please Give Some Hint For Launching Of Pubg Mobile India We Can't Wait Anymore 🙏,0.010156899690628052,0.00036597251892089844,0.0015886127948760986,0.0004706084728240967,0.001343369483947754,0.000561058521270752
244,@ScrochingSoda pubg takes sooo much space,0.09856024384498596,0.0007852911949157715,0.015609174966812134,0.0005861818790435791,0.010395944118499756,0.0019383132457733154
245,pubg is ass,0.9771696329116821,0.1499209702014923,0.9591127038002014,0.007168501615524292,0.7977993488311768,0.05576801300048828
246,"@8bit_thug Lmfao outnumbering are dumb,Doc has a much bigger fanbase you can ever imagine, lmao now these streams of mortal and others ain't even reaching 5k and tbh if pubg doesn't come back it will stay the same. So just do some research before tweeting nd he's DR.DISRESPCT 👈👈read that",0.8490840196609497,0.00573807954788208,0.25665298104286194,0.0026343166828155518,0.47548240423202515,0.025958657264709473
247,PUBG: Prompt Uncover Beneficiary Gangland,0.002684861421585083,0.0003165900707244873,0.000825345516204834,0.00036591291427612305,0.000810474157333374,0.0004513263702392578
248,@NVIDIAGeForce @Neuroticmans legend on CoD and Conquer on PUBG still grinding to do that on pc so #GiftAGamer,0.002171844244003296,0.00031194090843200684,0.0007995963096618652,0.00035771727561950684,0.0007589757442474365,0.0004315972328186035
249,@PUBGMOBILE_IN Please Give Some Hint For Launching Of Pubg Mobile India We Can't Wait Anymore 🙏,0.0013798177242279053,0.0003714263439178467,0.0007291436195373535,0.0004597306251525879,0.0006806254386901855,0.0005142688751220703
251,All the tech we review goes to our fans!!! New show starts soon! Don't miss out!!! Just stay tuned and fallow... #new #techreview #free #tech #giveaway #sad #happy #lucky #amazing #gaming #fortnite #pubg #minecraft #dogs #funny #cute #incredible #luck,0.02513548731803894,0.0004291832447052002,0.002843916416168213,0.00043824315071105957,0.0029978156089782715,0.0008713901042938232
252,@HandsomeDee_ @PUBG_EU @PUBG_US That’s actually not true. They tweeted the entire PCL Season 8 &amp; another org thereafter. They also feature both of us on the game itself. Including PUBG console partner weekly highlights.,0.0016639232635498047,0.0003329813480377197,0.0007429718971252441,0.00039273500442504883,0.0007105171680450439,0.00044396519660949707
253,Just been PUBG,0.15262272953987122,0.0011531412601470947,0.03606483340263367,0.0006541609764099121,0.0198306143283844,0.0028593838214874268
254,"@PUBGMOBILE PUBG MOBILE
Hi
my account has bannd without any reason knowing I did not violate the company's rules and did not use any hak or other things. Please take the problem as soon. as possible
ID:5261427683
Eemail:mwm8557@gmail.com",0.003569483757019043,0.00030863285064697266,0.0009410977363586426,0.00035879015922546387,0.0008912086486816406,0.0004245340824127197
255,"@teamsecret @EsportsPUBGM PUBG MOBILE
Hi
my account has bannd without any reason knowing I did not violate the company's rules and did not use any hak or other things. Please take the problem as soon. as possible
ID:5261427683
Eemail:mwm8557@gmail.com",0.0021440088748931885,0.0003081858158111572,0.00078544020652771,0.00037401914596557617,0.0007481575012207031,0.0004169940948486328
256,"@EsportsPUBGM @teamsecret PUBG MOBILE
Hi
my account has bannd without any reason knowing I did not violate the company's rules and did not use any hak or other things. Please take the problem as soon. as possible
ID:5261427683
Eemail:mwm8557@gmail.com. ...",0.0022266805171966553,0.0003077983856201172,0.0008020102977752686,0.0003712773323059082,0.0007531940937042236,0.0004137754440307617
257,"@EsportsPUBGM @teamsecret PUBG MOBILE
Hi
my account has bannd without any reason knowing I did not violate the company's rules and did not use any hak or other things. Please take the problem as soon. as possible
ID:5261427683
Eemail:mwm8557@gmail.com",0.002112090587615967,0.00030940771102905273,0.0007831752300262451,0.000375896692276001,0.0007433593273162842,0.0004176497459411621
258,"@PUBG_Support Hello 👋 my game id/ 5161403558 has been banned for 1 DAY for NO reason ‼️ i have not played with hackers or download any cheating tools ! 
Have been playing from season 2 and in each season my kd is less than 2.5!  Please help thx",0.0034521520137786865,0.0002943277359008789,0.0008931159973144531,0.0003600120544433594,0.0008888840675354004,0.0004181861877441406
260,"@EsportsPUBGM PUBG MOBILE
Hi
my account has bannd without any reason knowing I did not violate the company's rules and did not use any hak or other things. Please take the problem as soon. as possible
ID:5261427683
Eemail:mwm8557@gmail.com ..",0.00247076153755188,0.00030687451362609863,0.0008213520050048828,0.0003669857978820801,0.0007819831371307373,0.00041481852531433105
261,"@Deftlie_ @MartijnHave @MWudong @JakeSucky Yeah stupid. He might be ""cringe"" but he got popular for a reason. He's good at the games he plays. Especially when he played halo, pubg(PC) and fortnite",0.7611243724822998,0.00425487756729126,0.23131540417671204,0.001534581184387207,0.38170871138572693,0.012485325336456299
262,"@EsportsPUBGM PUBG MOBILE
Hi
my account has bannd without any reason knowing I did not violate the company's rules and did not use any hak or other things. Please take the problem as soon. as possible
ID:5261427683
Eemail:mwm8557@gmail.com",0.0025548040866851807,0.00030606985092163086,0.0008272528648376465,0.0003660917282104492,0.0007928013801574707,0.00041556358337402344
263,Just realized I have 3000 hours played on pubg and I took a 4 month break this year....#PUBG,0.0017073750495910645,0.0003292858600616455,0.0007485151290893555,0.00040149688720703125,0.0007027983665466309,0.0004430115222930908
264,"@PUBGMOBILE_ARB PUBG MOBILE
Hi
my account has bannd without any reason knowing I did not violate the company's rules and did not use any hak or other things. Please take the problem as soon. as possible
ID:5261427683
Eemail:mwm8557@gmail.com",0.0033379793167114258,0.0003097951412200928,0.0009145438671112061,0.0003657341003417969,0.0008700788021087646,0.00042197108268737793
265,"@kritikalmotion @PUBG I notice people ain’t picking up handguns for drive bys, they still seat swapping but getting tore up by a skorpion or p18c",0.3658272325992584,0.00186958909034729,0.053284645080566406,0.0027078986167907715,0.0498044490814209,0.006707370281219482
266,"@PUBGM_TR PUBG MOBILE
Hi
my account has bannd without any reason knowing I did not violate the company's rules and did not use any hak or other things. Please take the problem as soon. as possible
ID:5261427683
Eemail:mwm8557@gmail.com",0.0029231905937194824,0.0003089010715484619,0.0008696913719177246,0.0003714561462402344,0.000826418399810791,0.00041353702545166016
267,"@PLAYERUNKNOWN @PUBG_Support @PUBG 
Hello PUBG MOBILE,
My PUBG MOBILE account has been banned for 10 years and i don't know the reason behind it i just logged in my account it shows i have been banned for 10 years please unban me.
Email :gamingboy9961@gmail.com
FB Id: Pubg Boyd",0.004600882530212402,0.0003142058849334717,0.0011047720909118652,0.00034302473068237305,0.0009922385215759277,0.00043013691902160645
268,"@PUBGMOBILE PUBG MOBILE

Hi
my account has bannd without any reason knowing I did not violate the company's rules and did not use any hak or other things. Please take the problem as soon. as possible
ID:5261427683
Eemail:mwm8557@gmail.com",0.003569483757019043,0.00030863285064697266,0.0009410977363586426,0.00035879015922546387,0.0008912086486816406,0.0004245340824127197
270,"@EsportsPUBGM @PUBGMOBILE PUBG MOBILE

Hi
my account has bannd without any reason knowing I did not violate the company's rules and did not use any hak or other things. Please take the problem as soon. as possible
ID:5261427683
Eemail:mwm8557@gmail.com",0.0029860734939575195,0.00030857324600219727,0.0008823275566101074,0.0003612041473388672,0.0008345842361450195,0.0004207491874694824
271,@PUBG_Support can anyone help me get my pubgmobile account back its been a month i have been trying to talk to someone who represents pubgmobile and all i get is automated responses by bots,0.006349891424179077,0.0003077089786529541,0.001260906457901001,0.00033599138259887695,0.0011047720909118652,0.0004725456237792969
272,@karldashooter Thoughts on pubg?,0.002095460891723633,0.0003104209899902344,0.0007700622081756592,0.00036153197288513184,0.0007578730583190918,0.00044077634811401367
273,@NVIDIAGeForce @itskayfrancisco you got me into Among Us and PUBG and I’ve never looked back 😁 #GiftAGamer,0.09573698043823242,0.0007342994213104248,0.0109444260597229,0.0007221400737762451,0.009723156690597534,0.0015927255153656006
274,"@PUBGMOBILE_ARB PUBG MOBILE

Hi
my account has bannd without any reason knowing I did not violate the company's rules and did not use any hak or other things. Please take the problem as soon. as possible
ID:5261427683
Eemail:mwm8557@gmail.com",0.0033379793167114258,0.0003097951412200928,0.0009145438671112061,0.0003657341003417969,0.0008700788021087646,0.00042197108268737793
275,@blkskml balkis ....... ape id pubg??? 😁😅😅,0.17151257395744324,0.0009045004844665527,0.018983840942382812,0.0007507205009460449,0.017330914735794067,0.002440512180328369
276,@Mr_CraigLama @epicgamormoment @YTskillstick @Pats1289 @Merl @FortniteGame No one said scrap it they could put both maps an like pubg an apex did 😂,0.036734938621520996,0.000493466854095459,0.004752635955810547,0.0004757046699523926,0.003857642412185669,0.0009673833847045898
277,PUBG: Premise Unwarranted Baseball Gerontology,0.0018291771411895752,0.00032702088356018066,0.0007488131523132324,0.00036773085594177246,0.0007468163967132568,0.00047713518142700195
278,@keenan1722 my wife @youbigmadboy20 and me spent our Thanksgiving in bed watching your 5 hr VOD. Hope you stream more soon your the best content in the pubg streets #closetgang #vibing,0.13841688632965088,0.0008224546909332275,0.015735477209091187,0.0008260607719421387,0.015865594148635864,0.0021247267723083496
279,"@Banderas501 pubg isnt the first battle royale lol, h1z1 came before it, and minecraft hunger games as well. Its not an original idea stop trying to claim one copied another",0.002698153257369995,0.0002975165843963623,0.0008383691310882568,0.0003438889980316162,0.0008220374584197998,0.000414043664932251
280,"Just reply  @Shafqat_Mahmood @ImranKhanPTI why u r not cancelling MDCAT They will rememb this &amp; will never going to vote for you or PTI , eyes on all politicians, who can stop MDCAT but not even replying , PUBG Walon Ka vote Tu miss AB medical students Ka bi miss karo geay",0.2820090055465698,0.0011565983295440674,0.023393094539642334,0.0013870596885681152,0.03906726837158203,0.004811972379684448
281,"@oneplus 1) PUBG Mobile  --  5 hr 17 min
2) YouTube Videos --  9 hr 44 min
3) Listen Spotify --  30 hr 25 min

#OnePlus8T 
#15minutechallenge 
@oneplus
Join in
@santosh_godage 
@misssmita3 
@gpv_c",0.0033018290996551514,0.0003325343132019043,0.0009462535381317139,0.000345081090927124,0.00089263916015625,0.00045099854469299316
282,@batooni_hun I don't play pubg,0.2322569489479065,0.0012072920799255371,0.039537280797958374,0.0006875395774841309,0.03265118598937988,0.0043808817863464355
283,RT @Partha30770703: @GoI_MeitY @SecretaryMEITY @Electronics_GoI Please give launch permission to pubg Mobile India .. it's a totally new ap…,0.0016826391220092773,0.000338822603225708,0.000744938850402832,0.00040906667709350586,0.0006934106349945068,0.0004576742649078369
286,@rajeshchopra967 @i56_in @faresahmd @PUBG_ARB What???,0.005620062351226807,0.00032195448875427246,0.0010689496994018555,0.0003406107425689697,0.001054912805557251,0.0004957318305969238
287,"All boys are online to play pubg.

12 baje se sub apne apne ghar mai hai wo b weekend pe. 😂",0.15899571776390076,0.0009205937385559082,0.02042555809020996,0.000642627477645874,0.02169176936149597,0.004565447568893433
288,"Dear @PUBG: I can haz #NintendoSwitch port, plz? 
🥺👉🏼👈🏼",0.0025884509086608887,0.00030434131622314453,0.0007814168930053711,0.00035005807876586914,0.0008113086223602295,0.0004329085350036621
289,"@HYBRlD @FortniteGame Yeah but keep the new one too (two or maps like Apex and PUBG). There's no way Epic will just replace the new one with the old one. Hours of work gone to waste if they take out Apollo. Besides, the old map didn't even take more than 1 day to build.",0.004299074411392212,0.00031301379203796387,0.0010296106338500977,0.00035059452056884766,0.0009874701499938965,0.00045746564865112305
290,@LisboKateReal wanna play pubg,0.10769984126091003,0.0009092390537261963,0.02040165662765503,0.0006372332572937012,0.01108822226524353,0.002091437578201294
291,"@handrox125 It copied PUBG which is THE br, then when the others came out bringing new featured to brs Fortnite stole those ideas.",0.0024678707122802734,0.0002995431423187256,0.0008407533168792725,0.0003479421138763428,0.0007925927639007568,0.0004266202449798584
292,"@oneplus Play PUBG Mobile for 4 hours 17 minutes
Or watch YouTube for 9 hours 44 minutes
Or listen to Spotify for  35 hours 25 minutes 
#OnePlus8T #15MinuteChallenge @oneplus",0.006263673305511475,0.00034290552139282227,0.0013323426246643066,0.0003314018249511719,0.0011617839336395264,0.0005235075950622559
293,WHAT I DIDNT KNOW PUBG WAS A THING ON ISAC I need to catch up with SKZ content now 🥲,0.002343893051147461,0.0003211498260498047,0.000846564769744873,0.00038051605224609375,0.0007692575454711914,0.00041356682777404785
294,@PUBGMOBILE  can u fucking ban the hackers/cheaters??? the game is fucking shit now! been killed from behind the rock!! #pubg #cheaters #pubgban #ban #pubgmobile,0.9870393872261047,0.22543218731880188,0.9697139263153076,0.04108905792236328,0.7566164135932922,0.05386188626289368
295,@Banderas501 it came out before all of those except pubg and that game is awful lmfao,0.2801356017589569,0.0009771883487701416,0.022213488817214966,0.0011768341064453125,0.0374598503112793,0.0034512579441070557
296,@PUBG @PUBG_Support STILL NO PRE-QUEUE...? Hello?!,0.0019637644290924072,0.00032463669776916504,0.0007720291614532471,0.00039255619049072266,0.000733792781829834,0.000427931547164917
297,#PUBG_MOBILE : I miss for this game and their owners 😔.,0.0016717314720153809,0.0003294646739959717,0.0007092952728271484,0.0004067718982696533,0.000703275203704834,0.0004525184631347656
298,@callmehibs Do you play PUBG,0.29613351821899414,0.001485973596572876,0.0679452121257782,0.0007638335227966309,0.04695063829421997,0.004963725805282593
299,@PUBGMOBILE @Aljinaza Hello my problem custumer service not reply hack account am not cheater only simple mam but pubg custumer not support 💔😭😭😭,0.22853881120681763,0.0010119974613189697,0.030474692583084106,0.0008723139762878418,0.029322326183319092,0.0022475123405456543
300,"@indiatvnews Death after deaths immortal game.. 😁 Reincarnation in Pubg 😁.. 

Now game itself is reincarnating after it's death.. 😱",0.017492055892944336,0.0006011426448822021,0.002186894416809082,0.0012426674365997314,0.0019847452640533447,0.0009801089763641357
301,"@rahulsharma India wanna a best BIQ Gaming smartphone asap. before the pubg launch.
range approx 20k
@Micromax__India",0.0016465187072753906,0.00035065412521362305,0.0007723867893218994,0.0004235804080963135,0.0007110536098480225,0.0004744529724121094
302,@n78826395 I play pubg like 1052 hours 😂,0.09239393472671509,0.0008213222026824951,0.014631211757659912,0.0006724894046783447,0.008935213088989258,0.001730114221572876
303,Can't wait to recreate the latest pubg cat keychain!,0.044310569763183594,0.0004679858684539795,0.004770338535308838,0.00043442845344543457,0.005488365888595581,0.00148087739944458
304,@GoI_MeitY @SecretaryMEITY @Electronics_GoI Please give launch permission to pubg Mobile India .. it's a totally new application not the previous one,0.0014141201972961426,0.0003687441349029541,0.0007392466068267822,0.0004540085792541504,0.0006791651248931885,0.0004948675632476807
305,@BerbertFilipe Squad PUBG,0.17562973499298096,0.000967562198638916,0.02515345811843872,0.0007163584232330322,0.01926293969154358,0.002234160900115967
306,"oomfs,,,, any of y’all play pubg? 👀",0.11606860160827637,0.0008739829063415527,0.024819940328598022,0.0005688071250915527,0.013227283954620361,0.0021931231021881104
308,"@TweaK_GG @bstategames I would rather keep skins out of tarkov, they ruined PUBG in my opinion, yes they can extend the life of a game but let's be honest Tarkov has been round long enough it has a core audience and doesn't need something to extend that just keep the content coming, I feel BSG has 1/2",0.003950238227844238,0.0003001093864440918,0.0009689629077911377,0.000356137752532959,0.0009152889251708984,0.0004375874996185303
309,@waduPUBG WADU HEK???!!! You and shroud were the only reasons i watched PubG videos.,0.3665490746498108,0.0012819170951843262,0.041122496128082275,0.0012013912200927734,0.05413246154785156,0.005544692277908325
310,RT @ludaDMV: PUBG or Call of Duty ? Pls wanna download.,0.0021249055862426758,0.00031766295433044434,0.0008219778537750244,0.00037282705307006836,0.0007388889789581299,0.00041675567626953125
311,@TeosGame Always loved PUBG above all. It had the  funniest moments and was consistant enough  to be competitive without having people be total bullet sponges.,0.2077181041240692,0.0009363889694213867,0.029575318098068237,0.0007261335849761963,0.03349679708480835,0.0029224753379821777
312,"@oneplus 1) PUBG Mobile  --  5 hr 17 min
2) YouTube Videos --  8 hr 44 min
3) Listen Spotify --  40 hr 25 min

#OnePlus8T 
#15minutechallenge 
@oneplus
Join in
@janardansingh09
@LokeshD47301142
@Racer_Veb",0.002707153558731079,0.00032579898834228516,0.000883251428604126,0.00035324692726135254,0.0008235275745391846,0.0004315674304962158
313,"Pubg is bad, it was banned. games like dream 11, and mpl are good, so govt authorised it.😂😂😂. Even dream 11 creater would smile for this. Funny govt",0.003581523895263672,0.00028973817825317383,0.0008459687232971191,0.0003345906734466553,0.0009116828441619873,0.00048089027404785156
314,PUBG: Prowess Unequivocal Bookbindery Gradiometer,0.010159224271774292,0.0003863871097564697,0.001672506332397461,0.00035196542739868164,0.0016481578350067139,0.0006557106971740723
315,@game_gameloop hi my friend when I play pubg durring the game like 5 minutes or 15 the game let out to main Screen gameloop While playing ? but when I play call of duty everything is ok I have good updates for me system windows 10 last update,0.0033850371837615967,0.00031006336212158203,0.0009138584136962891,0.0003370940685272217,0.0008944272994995117,0.0004316866397857666
317,@PUBG_Support this is the laggyest bullshit I've ever played.....,0.8484084606170654,0.02026963233947754,0.7905527353286743,0.003651440143585205,0.19722914695739746,0.005304485559463501
318,@Tooba_Sd Celebrate by playing PUBG nonstop 😀,0.011083036661148071,0.000387728214263916,0.0021434426307678223,0.00034540891647338867,0.0016554296016693115,0.0006893277168273926
319,Anyone pubg?,0.07543745636940002,0.0006102919578552246,0.010320097208023071,0.00043326616287231445,0.009981602430343628,0.0022623538970947266
320,"RT @kevin_kalash: These 12 year old self pro-claimed ""mobile gamers"" aren't even ""mobile gamers"" , they just play PUBG...

#mobilegaming",0.036465615034103394,0.00042957067489624023,0.003368973731994629,0.00039580464363098145,0.004872679710388184,0.0013807117938995361
321,"@valcrona Yeah, Pubg did try to because of the battle royal system.. And they failed.

What I'm trying to say is that Nintendo may (and probably does) threaten. 

But Rivals and other platformer games should be safe so no need to worry about them.",0.0017088055610656738,0.000316619873046875,0.000727236270904541,0.0003922581672668457,0.0007117688655853271,0.00045308470726013184
322,"@SahishnurautSR7 @JakeSucky Go play pubg.. oh wait, it's banned...😂😂😂. Chill buddy, no one's coming to compete with you, you're your own winner in your own mobile game.",0.20776718854904175,0.000935286283493042,0.022378891706466675,0.0008594989776611328,0.031524598598480225,0.0027572810649871826
323,@realmecareIN Pubg in 2 hrs it draing 32%after update it was 40-45 % after a.61 update  current update is a.65,0.0032132863998413086,0.00033164024353027344,0.0009165108203887939,0.0003668069839477539,0.0008830726146697998,0.0004515647888183594
324,"@Taiga17_pubg Mr.Taiga Reply Thank you. I would be happy if I could fight as a team not only in Snipe but also in classic and room.  I'll do my best not to get in the way, so thank you.",0.0014074444770812988,0.0003542900085449219,0.000706791877746582,0.0004532933235168457,0.0006906092166900635,0.0004945695400238037
325,@Energyyiwnl You got Pubg?????,0.31266656517982483,0.0015633106231689453,0.06422892212867737,0.0008239448070526123,0.04625985026359558,0.004439443349838257
326,"@PUBGMOBILE  Hello pubg team hope you are good my pubg account is banned since one month before I don't know why I don't break any rule I don't ever use any cheat you can check my record plz give me back my pubg account 
ID:5368296874
Nick name: mRīīhAnDsOmE
Phone no:03143088080",0.024314522743225098,0.00042134523391723633,0.003448277711868286,0.0004157423973083496,0.0030093789100646973,0.0009029209613800049
327,@PUBGMOBILE Please confirm the date of PUBG mobile india version @PUBGMOBILE,0.0013034045696258545,0.000394672155380249,0.0007472634315490723,0.0004907846450805664,0.0006792545318603516,0.0005306005477905273
328,"@xjuicyfruitz @drdisrespect ""PUBG Mobile Captain"" I've seen all I need to see.",0.0035341978073120117,0.00033921003341674805,0.0009497702121734619,0.00033739209175109863,0.000941157341003418,0.00048482418060302734
329,"Please confirm the official release date of PUBG mobile india.
@PUBGMOBILE_IN @PUBG_Support #pubgindia",0.001257181167602539,0.0004094839096069336,0.0007505118846893311,0.0005117058753967285,0.000685960054397583,0.0005449950695037842
330,i'm so happy with cod and pubg bay like all the scrims and tournaments hahaha exposure 🤣,0.08551836013793945,0.0007484555244445801,0.00973615050315857,0.0006276369094848633,0.010901570320129395,0.0031050145626068115
331,"In recent days, Indian YouTubers using PUBG news as a weapon for getting more views and likes.
#TrueFact",0.0019433796405792236,0.00031623244285583496,0.0007240772247314453,0.0003776848316192627,0.0007449984550476074,0.00047850608825683594
333,@PUBG_Devs @PUBG this acc fyeee,0.264221727848053,0.001771390438079834,0.05765753984451294,0.0011416077613830566,0.02551877498626709,0.0026615560054779053
334,PUBG: Passive Unravel Building Gigantic,0.007878631353378296,0.0003522932529449463,0.001197516918182373,0.0003909766674041748,0.0012232959270477295,0.0005881786346435547
336,@drdisrespect Bro I hate pubg and will never play it but mobile gamers are very good and skilled with less resource they play good,0.14746278524398804,0.0007463395595550537,0.013072550296783447,0.0007204115390777588,0.019063085317611694,0.002999633550643921
337,"@ukn0_w i basically reposted it, gta is a good game but isnt as toxic as fortnite pubg, ect, and legu legends should be on there in my opinion maybe..",0.03202202916145325,0.00045928359031677246,0.0037567317485809326,0.000478208065032959,0.003352940082550049,0.0009174942970275879
338,"@oneplus 3Hours and 17minutes of pubg
5hours and 44minutes of youtube
7hours and 25mimutes of spotify
#oneplus8t
#15MinuteChallenge",0.011446952819824219,0.0003955960273742676,0.0022215545177459717,0.00034484267234802246,0.001734703779220581,0.0006608963012695312
339,@DarianZIM @iambee_pubg Yall relationship is funny lol,0.059645891189575195,0.0005804896354675293,0.008939504623413086,0.00046074390411376953,0.006819009780883789,0.0012974441051483154
340,"and don't say clash Royale, pubg/cod mobile. I've retired from those.",0.0015150606632232666,0.0003598034381866455,0.0007474124431610107,0.000452190637588501,0.0007080435752868652,0.0005165636539459229
342,"@RiptideSSBU so does icons but nintendo still ""threatened"" em

also didnt pubg try suing fortnite at some point",0.0714057981967926,0.0005994141101837158,0.010075509548187256,0.0005390942096710205,0.0072135329246521,0.0012838244438171387
343,"@shreyas Yes but initially it is tough, the learning curve capital spend makes the game dearer only if the user persists. So a mega franchise like COD is gambling hard especially when it has to play catchup to a game like PUBG in the mobile gaming space.",0.002655625343322754,0.00029861927032470703,0.0007914900779724121,0.00034305453300476074,0.0008288323879241943,0.0004507601261138916
346,@RyanAtRBM I’m pansexual which means I like women and players who take the time to pick up a pan in pubg,0.16245019435882568,0.0012281537055969238,0.016445964574813843,0.000769495964050293,0.027305960655212402,0.011385470628738403
347,RT @Lukky_Dogg: Why does @PUBG change things that don’t need to be changed on a regular basis,0.027612507343292236,0.0004407167434692383,0.003894299268722534,0.0003940463066101074,0.0030921101570129395,0.0008648335933685303
348,@motto_koneko I spent mine playing PubG PC Mobile Gun Fortnite Epic Game while listening to jojo siwa,0.005597591400146484,0.0003249049186706543,0.0012129545211791992,0.0003503262996673584,0.001072913408279419,0.000453948974609375
349,"@PUBGMOBILE Call of duty mobile , is doing it or already have an Africa server but pubg mobile no , they have not said anything yet , and it's so annoying . How will I spend over $1,000 and I won't enjoy the game because of high ping 

Please the Pubg mobile community should look into this.",0.0027003586292266846,0.0002903938293457031,0.0008101761341094971,0.0003503262996673584,0.000812828540802002,0.00041547417640686035
350,@iii__AdZ 100% got you covered for PUBG at the very least!,0.1697692573070526,0.0008231997489929199,0.016615957021713257,0.0008926987648010254,0.020700544118881226,0.002587735652923584
351,@are_u_d_M00N haven't try pubg po,0.5557193756103516,0.0026717782020568848,0.14936354756355286,0.0013120174407958984,0.1073637306690216,0.006300806999206543
352,"@PUBGMOBILE At this point the pubg community should start thinking of an Africa server , either Central or west Africa server .
Pubg mobile players in Africa are tried of high ping , and looking at it , it's only pubg Mobile that has not developed an Africa server . Free fire has done it",0.0013718903064727783,0.0003662705421447754,0.0007247626781463623,0.0004526376724243164,0.0006784200668334961,0.0005170702934265137
354,PUBG: Pioneer Unglamorous Bankable Gullible,0.045495420694351196,0.00048097968101501465,0.0034158527851104736,0.0005123615264892578,0.005661070346832275,0.0013731718063354492
